account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score
ACC0351,Malee,0.93,17,44419,2025-07-07,Car Loan,Central,2025-05-23,Monthly,3,BankBranch,Email,69,0.1,0.97,Freelancer,Low,Consumption,Stage 1,5,Send SMS,18,22179,6,None,Ignored,Low,8–30,Mid,0.83
ACC0352,Malee,0.75,14,69512,2025-07-11,Car Loan,Bangkok,2025-06-11,Irregular,3,ATM,SMS,17,1.0,0.6,Freelancer,High,Investment,Stage 0,1,LINE Bot,54,75244,55,None,Slow,Low,8–30,High,0.84
ACC0353,Anan,0.8,21,59291,2025-06-12,Personal Loan,South,2025-05-15,Weekly,0,ATM,SMS,35,0.0,0.13,Salaried,High,Consumption,Stage 1,10,Send SMS,38,29589,38,SMS,Responsive,High,8–30,Mid,0.68
ACC0354,Anan,0.11,30,71858,2025-07-08,Car Loan,North,2025-05-20,Monthly,1,MobileApp,Phone,67,0.08,0.2,Unemployed,Low,Investment,Stage 0,1,Send SMS,28,16342,37,None,Responsive,Low,8–30,Mid,0.86
ACC0355,Ying,0.05,8,31420,2025-07-25,Personal Loan,North,2025-06-12,Irregular,1,MobileApp,Phone,47,0.12,0.27,Salaried,High,Emergency,Stage 2,3,Escalate,28,45974,86,None,Slow,High,8–30,High,0.82
ACC0356,Aom,0.52,6,67561,2025-07-24,Home Loan,Central,2025-05-30,Irregular,2,BankBranch,SMS,48,0.37,0.03,Business Owner,Medium,Consumption,Stage 1,1,Call,58,65895,26,Voice,Slow,Medium,0–7,High,0.54
ACC0357,Malee,0.04,30,83524,2025-06-16,Personal Loan,Bangkok,2025-05-24,Weekly,1,ATM,Phone,45,0.43,0.04,Unemployed,High,Emergency,Stage 0,2,Escalate,64,32436,14,LINE,Slow,High,8–30,Mid,0.64
ACC0358,Kittipong,0.93,30,84469,2025-07-16,Car Loan,Northeast,2025-07-09,Monthly,1,ATM,Phone,21,0.09,0.39,Unemployed,Medium,Emergency,Stage 0,8,LINE Bot,41,28467,76,SMS,Responsive,High,8–30,Mid,0.86
ACC0359,Chutima,0.43,10,53466,2025-06-26,Credit Card,South,2025-07-06,Weekly,3,LINE,LINE,60,0.16,0.65,Freelancer,Low,Consumption,Stage 2,7,Send SMS,25,15451,84,LINE,Slow,Low,8–30,Mid,0.86
ACC0360,Somsak,0.52,19,56778,2025-06-17,Personal Loan,Central,2025-05-24,Weekly,0,MobileApp,SMS,29,0.99,0.86,Salaried,High,Consumption,Stage 0,7,Escalate,30,47026,19,SMS,Responsive,High,8–30,High,0.93
ACC0361,Nok,0.23,11,40158,2025-07-12,SME Loan,Northeast,2025-07-01,Monthly,4,ATM,Email,40,0.58,0.45,Business Owner,Medium,Emergency,Stage 1,1,Escalate,63,24713,34,LINE,Slow,Medium,8–30,Mid,0.58
ACC0362,Nok,0.73,3,47632,2025-06-16,Personal Loan,Bangkok,2025-05-31,Weekly,1,BankBranch,Phone,44,0.12,0.33,Freelancer,Medium,Emergency,Stage 0,6,Escalate,53,50090,78,LINE,Slow,High,0–7,High,0.65
ACC0363,Somsak,0.64,20,75286,2025-06-21,Car Loan,North,2025-05-24,Monthly,3,MobileApp,SMS,19,0.39,0.76,Business Owner,Low,Emergency,Stage 2,6,Call,28,79922,68,LINE,Slow,Medium,8–30,High,0.72
ACC0364,Tida,0.26,11,44802,2025-06-16,Home Loan,Northeast,2025-06-13,Weekly,5,BankBranch,LINE,42,0.96,0.72,Freelancer,High,Consumption,Stage 1,8,Escalate,31,29799,79,SMS,Ignored,Low,8–30,Mid,0.99
ACC0365,Golf,0.88,3,49826,2025-06-22,Home Loan,Bangkok,2025-06-29,Irregular,3,LINE,Phone,54,0.64,0.89,Unemployed,Medium,Emergency,Stage 1,4,Call,51,34383,32,SMS,Slow,High,0–7,Mid,0.87
ACC0366,Ying,0.42,1,56132,2025-07-10,Car Loan,Central,2025-06-12,Monthly,2,ATM,LINE,44,0.66,0.56,Freelancer,High,Consumption,Stage 0,9,Call,33,39547,53,SMS,Slow,High,0–7,Mid,0.7
ACC0367,Pim,0.06,10,51807,2025-06-25,SME Loan,Central,2025-06-23,Monthly,1,BankBranch,SMS,19,0.88,0.52,Business Owner,Low,Emergency,Stage 0,7,Escalate,33,77972,4,SMS,Slow,Medium,8–30,High,1.0
ACC0368,Somchai,0.59,1,46168,2025-06-14,Car Loan,Bangkok,2025-05-26,Monthly,5,BankBranch,LINE,52,0.82,0.05,Freelancer,Medium,Emergency,Stage 2,10,Call,63,23172,6,Voice,Ignored,High,0–7,Mid,0.54
ACC0369,Kittipong,0.49,13,69958,2025-07-17,Personal Loan,South,2025-05-15,Weekly,1,BankBranch,Phone,15,0.82,0.33,Freelancer,Low,Consumption,Stage 0,10,LINE Bot,24,76208,77,LINE,Ignored,High,8–30,High,0.52
ACC0370,Tida,0.34,9,47530,2025-06-27,Credit Card,Bangkok,2025-06-06,Monthly,5,LINE,LINE,66,0.68,0.7,Unemployed,Low,Emergency,Stage 0,1,Escalate,60,71698,32,LINE,Slow,Low,8–30,High,0.57
ACC0371,Golf,0.67,28,70840,2025-07-09,Car Loan,South,2025-06-30,Monthly,2,ATM,LINE,28,0.03,0.87,Business Owner,Medium,Emergency,Stage 1,10,Call,54,75803,47,LINE,Slow,Medium,8–30,High,0.67
ACC0372,Somchai,0.38,2,84372,2025-07-11,Home Loan,Northeast,2025-07-04,Irregular,0,LINE,SMS,43,0.87,0.26,Freelancer,Low,Emergency,Stage 0,5,Escalate,65,19365,30,LINE,Responsive,Low,0–7,Mid,0.64
ACC0373,Tida,0.34,10,31582,2025-06-25,Home Loan,North,2025-06-26,Irregular,5,BankBranch,Email,9,0.35,0.95,Freelancer,High,Emergency,Stage 2,7,Escalate,22,38003,57,LINE,Slow,Medium,8–30,Mid,0.72
ACC0374,Golf,0.18,13,95344,2025-06-13,SME Loan,Bangkok,2025-05-23,Monthly,1,LINE,Email,56,0.74,0.3,Salaried,Medium,Consumption,Stage 0,10,Call,51,15242,10,None,Slow,High,8–30,Mid,0.89
ACC0375,Somsak,0.36,10,13332,2025-07-23,SME Loan,North,2025-05-15,Irregular,4,MobileApp,LINE,2,0.81,0.53,Unemployed,Medium,Consumption,Stage 1,9,Call,55,16476,41,None,Slow,High,8–30,Mid,0.88
ACC0376,Somchai,0.46,18,91480,2025-06-23,Home Loan,North,2025-06-04,Irregular,3,ATM,Phone,30,0.1,0.49,Freelancer,High,Consumption,Stage 0,9,Escalate,64,79994,23,None,Ignored,Low,8–30,High,0.73
ACC0377,Pim,0.38,12,23440,2025-06-18,Personal Loan,South,2025-05-17,Weekly,2,ATM,SMS,51,0.35,0.1,Salaried,Medium,Emergency,Stage 1,1,Call,40,8372,13,LINE,Slow,High,8–30,Low,0.99
ACC0378,Aom,0.74,26,23518,2025-07-22,Credit Card,South,2025-06-05,Irregular,1,BankBranch,LINE,20,0.8,0.18,Salaried,Medium,Emergency,Stage 2,10,Send SMS,51,56536,35,LINE,Slow,Medium,8–30,High,0.71
ACC0379,Tida,0.2,18,75094,2025-08-01,Credit Card,North,2025-05-31,Irregular,5,MobileApp,SMS,37,0.66,0.23,Salaried,Medium,Consumption,Stage 2,9,Send SMS,18,38089,53,SMS,Ignored,Low,8–30,Mid,0.5
ACC0380,Ying,0.24,17,60256,2025-08-09,Credit Card,South,2025-06-13,Weekly,4,MobileApp,LINE,8,0.39,0.72,Business Owner,Low,Emergency,Stage 0,10,Escalate,51,73463,23,LINE,Responsive,Low,8–30,High,0.81
ACC0381,Somchai,0.2,4,82872,2025-06-16,Personal Loan,North,2025-07-09,Irregular,0,ATM,SMS,67,0.68,0.87,Unemployed,High,Emergency,Stage 1,3,Call,42,78120,38,LINE,Slow,Low,0–7,High,0.84
ACC0382,Kittipong,0.23,22,56247,2025-07-22,Credit Card,South,2025-06-15,Weekly,3,LINE,Email,42,0.73,0.91,Freelancer,High,Investment,Stage 1,5,Escalate,50,55286,3,None,Responsive,Medium,8–30,High,0.7
ACC0383,Aom,0.35,1,23876,2025-06-23,Car Loan,Northeast,2025-05-29,Monthly,3,MobileApp,Email,67,0.07,0.03,Salaried,Low,Emergency,Stage 2,9,Send SMS,44,63868,80,None,Responsive,Low,0–7,High,0.64
ACC0384,Somchai,0.5,5,22187,2025-07-25,Home Loan,Northeast,2025-06-09,Monthly,4,LINE,SMS,38,0.61,0.01,Salaried,High,Emergency,Stage 2,3,Send SMS,52,34674,62,SMS,Responsive,High,0–7,Mid,0.73
ACC0385,Malee,0.47,23,60048,2025-06-26,Home Loan,North,2025-06-01,Weekly,0,ATM,LINE,68,0.86,0.99,Salaried,Low,Consumption,Stage 1,3,Call,33,50803,78,None,Responsive,Medium,8–30,High,0.7
ACC0386,Nok,0.39,27,53876,2025-08-07,Car Loan,Central,2025-05-31,Weekly,3,BankBranch,Phone,5,0.57,0.8,Freelancer,Low,Emergency,Stage 2,9,Escalate,37,33918,72,Voice,Ignored,Low,8–30,Mid,0.56
ACC0387,Somsak,0.94,18,98453,2025-07-02,Car Loan,Northeast,2025-05-18,Irregular,3,ATM,SMS,64,0.67,0.75,Unemployed,Medium,Emergency,Stage 2,5,Call,46,75765,1,LINE,Responsive,High,8–30,High,0.88
ACC0388,Chutima,0.29,24,94132,2025-07-25,Personal Loan,Northeast,2025-05-14,Irregular,4,MobileApp,SMS,31,0.22,0.44,Salaried,Medium,Investment,Stage 0,6,LINE Bot,55,21861,53,None,Slow,High,8–30,Mid,0.88
ACC0389,Kittipong,0.35,2,90172,2025-07-30,Car Loan,North,2025-05-16,Weekly,2,ATM,Email,71,0.32,0.73,Unemployed,Medium,Consumption,Stage 0,6,Send SMS,34,36600,9,None,Slow,High,0–7,Mid,0.84
ACC0390,Tida,0.13,16,24378,2025-07-28,SME Loan,Central,2025-05-11,Weekly,5,LINE,Email,15,0.0,0.08,Salaried,High,Emergency,Stage 1,4,Call,34,18096,36,Voice,Ignored,High,8–30,Mid,0.68
ACC0391,Nok,0.85,13,29932,2025-06-30,Home Loan,Northeast,2025-06-14,Irregular,1,BankBranch,Email,24,0.93,0.15,Business Owner,Medium,Consumption,Stage 0,1,Escalate,46,25298,47,None,Responsive,High,8–30,Mid,0.71
ACC0392,Veera,0.55,0,21518,2025-07-16,SME Loan,North,2025-05-15,Monthly,1,ATM,Email,8,0.62,0.22,Salaried,Medium,Emergency,Stage 1,1,Send SMS,32,64408,3,SMS,Ignored,Medium,0–7,High,0.84
ACC0393,Ying,0.6,23,96522,2025-06-13,Home Loan,Central,2025-05-14,Weekly,2,ATM,SMS,47,0.3,0.9,Salaried,Medium,Emergency,Stage 1,2,Escalate,54,78559,7,None,Slow,Low,8–30,High,0.68
ACC0394,Pim,0.01,10,67673,2025-07-07,Credit Card,Bangkok,2025-06-16,Monthly,4,LINE,Phone,27,0.82,0.1,Salaried,High,Emergency,Stage 0,10,Send SMS,43,27546,32,LINE,Slow,Low,8–30,Mid,0.83
ACC0395,Somchai,0.32,16,36177,2025-07-20,Car Loan,South,2025-06-26,Irregular,1,BankBranch,SMS,71,0.68,0.11,Business Owner,Medium,Investment,Stage 0,10,LINE Bot,65,15869,63,SMS,Slow,High,8–30,Mid,0.89
ACC0396,Veera,0.14,5,79129,2025-07-20,Credit Card,Central,2025-05-31,Weekly,3,BankBranch,Phone,22,0.95,0.84,Business Owner,Low,Investment,Stage 1,2,Escalate,22,16531,82,None,Slow,Low,0–7,Mid,0.64
ACC0397,Aom,0.17,25,95308,2025-07-28,Personal Loan,Central,2025-05-29,Irregular,0,ATM,Email,34,0.63,0.86,Freelancer,Low,Emergency,Stage 2,7,Escalate,27,71306,70,SMS,Ignored,High,8–30,High,0.88
ACC0398,Somchai,0.28,22,52662,2025-07-25,Car Loan,South,2025-05-21,Weekly,5,BankBranch,LINE,53,0.9,0.82,Freelancer,Low,Consumption,Stage 2,10,LINE Bot,20,40234,35,SMS,Ignored,Medium,8–30,High,0.82
ACC0399,Somchai,0.54,10,82537,2025-07-25,SME Loan,Bangkok,2025-05-18,Irregular,5,BankBranch,Phone,4,0.22,0.07,Business Owner,Low,Investment,Stage 0,2,Send SMS,61,50143,58,None,Slow,High,8–30,High,0.63
ACC0400,Nok,0.31,4,84810,2025-07-31,Home Loan,North,2025-07-03,Monthly,0,MobileApp,SMS,58,0.97,0.97,Business Owner,High,Investment,Stage 2,1,Send SMS,63,39258,64,LINE,Slow,High,0–7,Mid,0.76
ACC0401,Golf,0.23,0,29630,2025-07-08,Car Loan,North,2025-05-13,Weekly,0,BankBranch,Phone,49,0.72,0.41,Freelancer,Medium,Investment,Stage 2,8,Call,24,11104,2,SMS,Responsive,High,0–7,Low,0.87
ACC0402,Ying,0.62,6,38005,2025-06-13,Personal Loan,North,2025-07-08,Weekly,0,BankBranch,Email,32,0.36,0.25,Unemployed,High,Emergency,Stage 2,3,Send SMS,42,36428,82,None,Ignored,High,0–7,Mid,0.68
ACC0403,Pim,0.99,0,23852,2025-06-13,Credit Card,Bangkok,2025-07-07,Monthly,4,BankBranch,LINE,71,0.21,0.74,Salaried,Medium,Investment,Stage 0,5,Escalate,65,68837,55,Voice,Responsive,High,0–7,High,0.93
ACC0404,Anan,0.09,28,84064,2025-06-26,Credit Card,South,2025-06-09,Irregular,2,BankBranch,LINE,19,0.43,0.16,Salaried,Medium,Consumption,Stage 2,1,Send SMS,31,17072,1,None,Ignored,Medium,8–30,Mid,0.76
ACC0405,Somsak,0.77,1,74854,2025-06-18,Personal Loan,South,2025-05-15,Irregular,1,MobileApp,LINE,48,0.97,0.47,Freelancer,Medium,Investment,Stage 1,2,Escalate,26,42106,49,None,Slow,Low,0–7,High,0.82
ACC0406,Ploy,0.17,25,80044,2025-07-23,Car Loan,Northeast,2025-06-21,Irregular,2,ATM,LINE,19,0.33,0.22,Business Owner,Medium,Consumption,Stage 0,2,Escalate,31,16566,25,LINE,Ignored,Medium,8–30,Mid,0.77
ACC0407,Aom,0.28,13,38921,2025-07-27,SME Loan,Bangkok,2025-05-20,Monthly,1,ATM,LINE,65,0.16,0.97,Unemployed,Medium,Investment,Stage 2,2,Escalate,37,67671,80,Voice,Ignored,Medium,8–30,High,0.87
ACC0408,Malee,0.01,19,78596,2025-07-01,SME Loan,Bangkok,2025-06-03,Weekly,1,ATM,Phone,68,0.62,0.7,Unemployed,High,Emergency,Stage 0,6,LINE Bot,35,68092,76,LINE,Ignored,High,8–30,High,0.99
ACC0409,Anan,0.82,8,48561,2025-06-28,Personal Loan,Bangkok,2025-06-09,Irregular,2,ATM,Phone,39,0.81,0.49,Unemployed,Low,Investment,Stage 2,8,Send SMS,53,44260,76,SMS,Ignored,Low,8–30,High,0.87
ACC0410,Chutima,0.54,8,35236,2025-07-15,Home Loan,Bangkok,2025-06-06,Monthly,2,BankBranch,Email,59,0.31,0.92,Unemployed,Low,Consumption,Stage 2,1,Call,31,21288,24,LINE,Slow,High,8–30,Mid,0.68
ACC0411,Ying,0.47,8,80012,2025-07-06,Home Loan,Northeast,2025-05-19,Weekly,3,MobileApp,Email,57,0.81,0.4,Business Owner,Medium,Emergency,Stage 0,6,LINE Bot,18,26507,21,None,Responsive,Low,8–30,Mid,0.76
ACC0412,Somchai,0.04,23,49045,2025-07-21,Home Loan,Central,2025-06-24,Weekly,2,ATM,LINE,70,0.45,0.84,Unemployed,Low,Consumption,Stage 1,7,Escalate,40,18456,17,SMS,Ignored,Medium,8–30,Mid,0.57
ACC0413,Anan,0.18,2,55141,2025-07-21,Personal Loan,South,2025-06-16,Monthly,3,LINE,SMS,6,0.55,0.76,Unemployed,High,Consumption,Stage 0,8,Send SMS,27,64383,0,Voice,Responsive,High,0–7,High,0.98
ACC0414,Aom,0.37,7,59278,2025-07-17,SME Loan,Bangkok,2025-05-22,Weekly,4,LINE,SMS,3,0.1,0.58,Unemployed,High,Investment,Stage 0,10,Call,43,24093,71,None,Responsive,Medium,0–7,Mid,0.88
ACC0415,Pim,0.93,20,69496,2025-06-20,Car Loan,Bangkok,2025-06-09,Monthly,2,BankBranch,SMS,62,0.55,0.83,Freelancer,Medium,Consumption,Stage 0,4,LINE Bot,58,8115,74,None,Responsive,High,8–30,Low,0.98
ACC0416,Ying,0.67,15,91674,2025-07-23,Home Loan,Northeast,2025-06-09,Monthly,2,ATM,Email,49,0.47,0.96,Freelancer,High,Investment,Stage 0,4,LINE Bot,35,30905,27,None,Slow,Medium,8–30,Mid,0.69
ACC0417,Aom,0.62,2,28498,2025-07-19,Personal Loan,Bangkok,2025-06-13,Weekly,5,ATM,Email,54,0.15,0.77,Unemployed,Low,Emergency,Stage 0,10,Escalate,35,48060,82,None,Responsive,Medium,0–7,High,0.68
ACC0418,Somchai,0.56,0,5958,2025-07-04,Personal Loan,North,2025-06-23,Monthly,3,MobileApp,Phone,40,0.74,0.63,Freelancer,Low,Consumption,Stage 2,7,LINE Bot,61,73409,22,LINE,Responsive,Low,0–7,High,0.86
ACC0419,Golf,0.76,4,81769,2025-06-12,SME Loan,Central,2025-07-01,Irregular,4,BankBranch,Email,52,0.55,0.96,Business Owner,High,Investment,Stage 2,3,Call,57,9116,56,LINE,Ignored,Medium,0–7,Low,0.68
ACC0420,Somsak,0.73,12,33913,2025-06-11,Personal Loan,South,2025-05-15,Monthly,3,BankBranch,LINE,29,0.93,0.62,Salaried,High,Investment,Stage 1,6,Send SMS,55,75233,52,None,Ignored,Medium,8–30,High,0.88
ACC0421,Somchai,0.42,23,22443,2025-06-10,Personal Loan,North,2025-06-04,Irregular,2,MobileApp,SMS,32,0.29,0.92,Salaried,Medium,Consumption,Stage 0,3,Escalate,39,40827,21,LINE,Slow,High,8–30,High,0.58
ACC0422,Ying,0.52,19,59562,2025-07-07,Personal Loan,Northeast,2025-05-22,Monthly,0,ATM,Email,41,0.7,0.11,Freelancer,High,Emergency,Stage 1,9,Send SMS,42,31388,14,Voice,Ignored,Low,8–30,Mid,0.96
ACC0423,Kittipong,0.11,0,91029,2025-06-22,Personal Loan,Northeast,2025-07-07,Irregular,5,MobileApp,LINE,57,0.44,0.9,Unemployed,Medium,Investment,Stage 0,9,LINE Bot,64,18454,49,LINE,Ignored,Medium,0–7,Mid,0.82
ACC0424,Somsak,0.21,9,19670,2025-06-14,SME Loan,Bangkok,2025-06-09,Monthly,2,LINE,Email,43,0.59,0.8,Salaried,Medium,Consumption,Stage 2,5,Send SMS,22,72162,79,SMS,Slow,Medium,8–30,High,0.98
ACC0425,Somsak,0.04,27,15565,2025-07-06,Car Loan,South,2025-05-29,Weekly,0,LINE,Phone,39,0.0,0.32,Unemployed,Low,Consumption,Stage 2,5,Call,26,37927,76,Voice,Responsive,Low,8–30,Mid,0.53
ACC0426,Chutima,0.74,3,13334,2025-07-24,SME Loan,Bangkok,2025-06-26,Monthly,3,LINE,Email,33,0.4,0.52,Salaried,Medium,Emergency,Stage 2,2,Escalate,23,57478,84,LINE,Slow,High,0–7,High,0.9
ACC0427,Golf,0.29,20,77949,2025-07-24,Home Loan,Central,2025-06-01,Monthly,3,MobileApp,Email,27,0.3,0.71,Freelancer,Medium,Investment,Stage 1,3,Call,63,74326,85,SMS,Slow,High,8–30,High,0.98
ACC0428,Anan,0.06,17,41945,2025-06-29,Home Loan,South,2025-05-24,Weekly,0,MobileApp,Phone,67,0.01,0.65,Unemployed,Low,Consumption,Stage 0,5,Escalate,30,62144,80,SMS,Responsive,High,8–30,High,0.89
ACC0429,Somchai,0.01,5,39035,2025-08-05,SME Loan,North,2025-05-19,Monthly,1,BankBranch,Phone,68,0.82,0.07,Salaried,High,Emergency,Stage 2,10,Escalate,35,38451,70,None,Slow,Medium,0–7,Mid,0.94
ACC0430,Somsak,0.5,29,68316,2025-08-08,Personal Loan,North,2025-06-20,Monthly,3,MobileApp,LINE,15,0.54,0.69,Unemployed,High,Consumption,Stage 0,7,LINE Bot,26,14354,40,SMS,Slow,Medium,8–30,Low,0.59
ACC0431,Ploy,0.91,13,86159,2025-06-23,Car Loan,Bangkok,2025-05-12,Monthly,1,MobileApp,Phone,71,0.6,0.66,Unemployed,High,Emergency,Stage 2,2,Escalate,33,34219,9,Voice,Responsive,Medium,8–30,Mid,0.86
ACC0432,Veera,0.62,30,44687,2025-07-03,Credit Card,Central,2025-05-18,Irregular,0,BankBranch,SMS,35,0.27,0.24,Business Owner,Medium,Consumption,Stage 1,3,Call,38,17661,30,LINE,Slow,Medium,8–30,Mid,0.64
ACC0433,Malee,0.67,1,73757,2025-07-04,SME Loan,Central,2025-07-07,Weekly,4,ATM,SMS,29,0.05,0.97,Business Owner,High,Investment,Stage 0,6,Send SMS,44,9341,14,LINE,Responsive,Low,0–7,Low,0.87
ACC0434,Nok,0.73,2,75605,2025-07-04,SME Loan,Bangkok,2025-06-15,Irregular,5,LINE,Email,22,0.1,0.6,Business Owner,High,Investment,Stage 0,3,Call,48,64209,82,SMS,Responsive,Medium,0–7,High,0.65
ACC0435,Chutima,0.5,7,68666,2025-07-12,Car Loan,Bangkok,2025-07-04,Weekly,1,ATM,SMS,31,0.14,0.27,Business Owner,High,Emergency,Stage 1,8,Call,21,10736,66,SMS,Ignored,Low,0–7,Low,0.56
ACC0436,Ploy,0.47,11,64032,2025-06-23,Car Loan,Northeast,2025-07-09,Monthly,4,BankBranch,SMS,8,0.91,0.22,Unemployed,Low,Investment,Stage 1,2,Escalate,45,38945,22,LINE,Ignored,Medium,8–30,Mid,0.65
ACC0437,Pim,0.93,0,52179,2025-07-23,Home Loan,North,2025-06-27,Weekly,2,MobileApp,SMS,28,0.88,0.51,Business Owner,Low,Consumption,Stage 1,8,Escalate,28,47874,11,SMS,Responsive,Medium,0–7,High,0.55
ACC0438,Veera,0.7,16,74588,2025-06-16,SME Loan,Northeast,2025-05-27,Weekly,4,MobileApp,Phone,12,0.45,0.62,Business Owner,High,Consumption,Stage 0,8,Escalate,63,63258,65,LINE,Ignored,Low,8–30,High,0.64
ACC0439,Tida,0.95,22,79836,2025-07-17,SME Loan,Central,2025-06-13,Weekly,2,BankBranch,Email,39,0.23,0.86,Unemployed,Medium,Emergency,Stage 1,6,Escalate,30,44708,15,LINE,Responsive,Medium,8–30,High,0.79
ACC0440,Ploy,0.48,17,25045,2025-07-25,Personal Loan,Central,2025-05-20,Weekly,2,MobileApp,Email,46,0.65,0.47,Unemployed,High,Investment,Stage 2,5,Call,49,45883,57,LINE,Responsive,Low,8–30,High,0.85
ACC0441,Golf,0.81,0,13528,2025-07-25,Personal Loan,Bangkok,2025-06-04,Monthly,2,ATM,Email,7,0.76,0.15,Business Owner,Medium,Consumption,Stage 2,6,Call,59,63806,30,LINE,Slow,Low,0–7,High,0.53
ACC0442,Tida,0.93,7,32537,2025-06-14,Credit Card,South,2025-06-23,Irregular,1,LINE,LINE,18,0.46,0.77,Unemployed,Low,Consumption,Stage 0,7,Escalate,33,63607,90,LINE,Responsive,High,0–7,High,0.87
ACC0443,Chutima,0.04,12,57637,2025-06-26,Personal Loan,Northeast,2025-07-10,Irregular,0,LINE,Email,17,0.21,0.2,Business Owner,High,Consumption,Stage 2,6,LINE Bot,61,58902,27,LINE,Slow,Medium,8–30,High,0.5
ACC0444,Anan,0.81,13,22714,2025-06-28,Credit Card,Northeast,2025-06-11,Weekly,5,LINE,SMS,22,0.3,0.82,Freelancer,High,Investment,Stage 0,10,LINE Bot,49,64115,67,Voice,Responsive,High,8–30,High,0.65
ACC0445,Ploy,0.82,22,82010,2025-07-28,Car Loan,South,2025-05-12,Irregular,1,LINE,Email,70,0.09,0.66,Salaried,Low,Consumption,Stage 0,7,Call,20,76470,41,Voice,Responsive,High,8–30,High,0.74
ACC0446,Veera,0.4,19,27435,2025-08-07,SME Loan,North,2025-07-01,Irregular,5,ATM,Phone,20,0.64,0.89,Business Owner,Medium,Emergency,Stage 0,6,Call,29,46393,62,LINE,Slow,High,8–30,High,0.79
ACC0447,Chutima,0.87,16,75170,2025-07-14,Personal Loan,South,2025-05-13,Weekly,5,LINE,LINE,34,0.64,0.1,Salaried,Low,Emergency,Stage 0,7,Escalate,34,77379,90,LINE,Slow,Medium,8–30,High,0.72
ACC0448,Somchai,0.89,30,49413,2025-07-17,Personal Loan,North,2025-05-21,Weekly,1,MobileApp,Email,35,0.67,0.86,Salaried,High,Investment,Stage 1,3,LINE Bot,63,15333,8,None,Responsive,Medium,8–30,Mid,0.51
ACC0449,Nok,0.87,26,89731,2025-07-01,SME Loan,Northeast,2025-05-30,Irregular,5,MobileApp,Phone,43,0.02,0.06,Business Owner,High,Investment,Stage 2,9,Call,47,63809,77,SMS,Ignored,High,8–30,High,0.58
ACC0450,Somsak,0.68,25,49185,2025-06-29,Home Loan,Northeast,2025-06-23,Monthly,1,MobileApp,Phone,9,0.75,0.57,Salaried,High,Emergency,Stage 2,3,Escalate,25,35435,43,Voice,Slow,Medium,8–30,Mid,0.73
ACC0451,Aom,0.25,21,58239,2025-07-21,Credit Card,Bangkok,2025-05-15,Monthly,4,BankBranch,Phone,11,0.97,0.45,Salaried,Low,Consumption,Stage 1,5,Escalate,34,38058,70,Voice,Slow,Low,8–30,Mid,0.93
ACC0452,Somsak,0.37,6,62619,2025-07-04,Personal Loan,South,2025-05-24,Monthly,5,MobileApp,Email,29,0.34,0.7,Salaried,Low,Consumption,Stage 2,7,Call,19,37201,22,SMS,Ignored,Medium,0–7,Mid,0.83
ACC0453,Ying,0.91,20,35825,2025-08-07,Car Loan,Central,2025-07-09,Monthly,1,BankBranch,Email,1,0.54,0.87,Salaried,Low,Consumption,Stage 0,5,LINE Bot,56,42831,45,Voice,Slow,High,8–30,High,0.88
ACC0454,Veera,0.11,2,60353,2025-08-08,Home Loan,Northeast,2025-06-22,Weekly,5,LINE,Phone,38,0.62,0.78,Freelancer,Low,Investment,Stage 0,2,Send SMS,48,22666,22,LINE,Ignored,Low,0–7,Mid,0.98
ACC0455,Veera,0.93,28,71122,2025-07-07,Credit Card,North,2025-06-06,Irregular,0,LINE,Email,33,0.8,0.85,Freelancer,Medium,Investment,Stage 1,6,LINE Bot,23,63134,79,SMS,Responsive,High,8–30,High,0.78
ACC0456,Tida,0.91,2,39419,2025-06-11,Personal Loan,Northeast,2025-05-18,Irregular,1,MobileApp,LINE,62,0.25,0.39,Business Owner,Low,Emergency,Stage 0,2,Send SMS,36,11392,41,SMS,Slow,Low,0–7,Low,0.98
ACC0457,Ying,0.63,9,43944,2025-07-07,SME Loan,Northeast,2025-06-11,Irregular,3,MobileApp,SMS,7,0.09,0.56,Unemployed,Low,Investment,Stage 2,5,LINE Bot,35,41005,1,SMS,Slow,Medium,8–30,High,0.62
ACC0458,Pim,0.33,17,48060,2025-07-12,Car Loan,North,2025-06-27,Weekly,2,LINE,LINE,44,0.29,0.89,Salaried,High,Emergency,Stage 1,6,Send SMS,22,77204,41,LINE,Responsive,Low,8–30,High,0.84
ACC0459,Ploy,0.83,3,81826,2025-07-14,Personal Loan,North,2025-07-08,Monthly,0,BankBranch,Phone,29,0.36,0.18,Unemployed,Low,Consumption,Stage 2,10,Call,55,19836,78,Voice,Ignored,Medium,0–7,Mid,0.96
ACC0460,Tida,0.78,7,75874,2025-07-03,Credit Card,Northeast,2025-07-05,Irregular,4,LINE,Email,16,0.81,0.4,Salaried,Low,Investment,Stage 0,10,Send SMS,34,29144,90,Voice,Responsive,Medium,0–7,Mid,0.98
